Customer_Name,#Purchases,Total_Sales,Average Profit % gained,First_Purchase_Date,Latest_Purchase_Date,Products_Purchased,Location_Count,Avg_delivery_time
Erin Smith,20,4657.924,13.082603563054917,2014-10-02,2017-12-02,"['Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers'
 'LG Electronics Tone+ HBS-730 Bluetooth Headset'
 'Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages'
 'Staples' 'Bose SoundLink Bluetooth Speaker'
 'Letter or Legal Size Expandable Poly String Tie Envelopes'
 'Stiletto Hand Letter Openers' 'Pyle PMP37LED'
 'Kingston Digital DataTraveler 16GB USB 2.0'
 'i.Sound Portable Power - 8000 mAh'
 'Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf'
 'SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine'
 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear'
 'Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl' 'Xerox 1988'
 'Plantronics CS510 - Over-the-Head monaural Wireless Headset System'
 'Rogers Handheld Barrel Pencil Sharpener' 'AT&T CL2909'
 'Wilson Electronics DB Pro Signal Booster' 'Xerox 1939']","['Melbourne' 'Tucson' 'Tempe' 'Providence' 'Philadelphia' 'Lakewood'
 'Springfield']",3.8
Eudokia Martin,10,1041.0420000000001,44.16533688864065,2015-08-07,2017-09-08,"['Fellowes Binding Cases' 'Ibico Plastic and Wire Spiral Binding Combs'
 'Acme Preferred Stainless Steel Scissors' 'Avery 486'
 'Fellowes Command Center 5-outlet power strip'
 'Belkin Standard 104 key USB Keyboard' 'Avery 506'
 'Adjustable Personal File Tote'
 'Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver'
 'Avery 50']",['Los Angeles' 'Phoenix' 'New York City' 'Springfield'],2.3
Eugene Barchas,11,3071.1259999999997,18.48568596786245,2015-04-13,2017-09-08,"['Aastra 6757i CT Wireless VoIP phone' 'Global Ergonomic Managers Chair'
 'Sharp AL-1530CS Digital Copier'
 'DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size'
 'Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D'
 'GBC Standard Therm-A-Bind Covers' 'Iceberg OfficeWorks 42"" Round Tables'
 'Polycom CX600 IP Phone VoIP phone' 'Staple envelope'
 'Seth Thomas 13 1/2"" Wall Clock' 'Staples']",['Philadelphia' 'San Jose' 'Los Angeles' 'New York City' 'Columbus'],4.818181818181818
Eugene Hildebrand,18,3082.6530000000002,30.59519684999536,2014-10-19,2017-07-31,"['Global Troy Executive Leather Low-Back Tilter'
 'Avery Binding System Hidden Tab Executive Style Index Sets'
 '#10 Self-Seal White Envelopes' 'Catalog Binders with Expanding Posts'
 'TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem'
 'GBC Durable Plastic Covers' 'Crayola Anti Dust Chalk, 12/Pack'
 'Newell 338' 'Novimex Swivel Fabric Task Chair'
 'Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L'
 'Xerox 1911' 'LG Exalt' 'Steel Personal Filing/Posting Tote'
 'Faber Castell Col-Erase Pencils' 'Ibico Standard Transparent Covers'
 'Zipper Ring Binder Pockets' 'Xerox 1908'
 'RCA Visys Integrated PBX 8-Line Router']","['Aurora' 'Troy' 'Fort Lauderdale' 'Colorado Springs' 'San Francisco'
 'Newport News' 'Philadelphia' 'Rochester' 'Wheeling' 'Lakewood']",4.166666666666667
Eugene Moren,21,4588.436,51.792021031713816,2014-07-19,2017-11-12,"['Memorex Micro Travel Drive 8 GB' 'Xerox 1978'
 'Harbour Creations 67200 Series Stacking Chairs'
 'Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""'
 'Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple'
 'Samsung Galaxy Mega 6.3'
 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue'
 'Microsoft Sculpt Comfort Mouse'
 'GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black'
 'Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges'
 'LG G3'
 'Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection'
 'DAX Charcoal/Nickel-Tone Document Frame, 5 x 7'
 'Eldon Simplefile Box Office' 'Newell 333' 'Xerox 1915' 'Newell 343'
 'Xerox 217' 'VTech DS6151' 'Hewlett Packard 310 Color Digital Copier'
 'Avery File Folder Labels']",['Glendale' 'Great Falls' 'Newark' 'Superior' 'Lehi' 'Santa Ana'],3.0
Eva Jacobs,8,2656.691,38.83731627430581,2014-03-03,2017-11-03,"['Fashion Color Clasp Envelopes' 'HP Standard 104 key PS/2 Keyboard'
 '24 Capacity Maxi Data Binder Racks, Pearl'
 'Jensen SMPS-640 -\xa0speaker phone' 'Executive Impressions 14""'
 ""Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room""
 'Chromcraft Round Conference Tables'
 'Bevis Oval Conference Table, Walnut']",['Gulfport' 'Seattle' 'Santa Ana' 'Franklin' 'San Diego'],4.625
Evan Bailliet,7,1186.326,37.38212404879071,2014-09-29,2017-10-09,"['Avoid Verbal Orders Carbonless Minifold Book' 'Avery 490' 'Avery 518'
 'Xerox 1941' 'G.E. Longer-Life Indoor Recessed Floodlight Bulbs'
 ""GBC Standard Plastic Binding Systems' Combs""
 'Fellowes Super Stor/Drawer Files']",['Wilmington' 'Laredo' 'Charlotte' 'Austin' 'Houston' 'Seattle'],3.2857142857142856
Evan Henry,8,923.884,14.441044704447528,2014-05-22,2017-09-16,"['Nortel Networks T7316 E Nt8 B27'
 'Plantronics Encore H101 Dual Earpieces\xa0Headset'
 'Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges'
 'Ibico Ibimaster 300 Manual Binding System' 'Xerox 1927'
 'Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack'
 'GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black'
 'Embossed Ink Jet Note Cards']",['Decatur' 'Pasadena' 'New York City' 'Philadelphia' 'West Palm Beach'],4.625
Evan Minnotte,4,366.822,41.828881399462944,2015-12-20,2017-07-25,"['Memorex Froggy Flash Drive 8 GB' 'Staples' 'Avery 486'
 'Safco Drafting Table']",['Virginia Beach' 'Miami' 'Dallas'],5.25
Filia McAdams,15,2456.638,40.31606554649817,2014-03-11,2017-12-23,"['SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black'
 'Staples in misc. colors'
 'Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”'
 'Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""'
 'Belkin 19"" Vented Equipment Shelf, Black' 'Xerox 227'
 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear'
 'Newell 309' 'Dana Swing-Arm Lamps'
 'Global High-Back Leather Tilter, Burgundy'
 'Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote'
 'Maxell DVD-RAM Discs' 'Panasonic KX-TG9471B' 'Xerox 198' 'Xerox 1925']","['Dublin' 'Los Angeles' 'Middletown' 'Philadelphia' 'Bakersfield'
 'Seattle' 'Greensboro' 'Richmond']",3.6666666666666665
Frank Atkinson,17,2984.054,24.00931571975469,2014-09-19,2017-09-24,"['OIC Binder Clips' 'Round Specialty Laser Printer Labels'
 'Dana Fluorescent Magnifying Lamp, White, 36""'
 'Lexmark S315 Color Inkjet Printer' 'Sharp 1540cs Digital Laser Copier'
 'OtterBox Commuter Series Case - iPhone 5 & 5s'
 'Eldon Regeneration Recycled Desk Accessories, Black'
 'Wilson Electronics DB Pro Signal Booster'
 'Socket Bluetooth Cordless Hand Scanner (CHS)'
 ""O'Sullivan 2-Door Barrister Bookcase in Odessa Pine""
 'Akro-Mils 12-Gallon Tote'
 'Grandstream GXP2100 Mainstream Business Phone'
 'Seth Thomas 13 1/2"" Wall Clock' 'Geemarc AmpliPOWER60'
 '24-Hour Round Wall Clock'
 'Wilson Jones Turn Tabs Binder Tool for Ring Binders'
 'Things To Do Today Pad']",['Long Beach' 'San Antonio' 'Denver' 'Los Angeles' 'Orlando' 'Raleigh'],3.5294117647058822
Frank Carlisle,14,3418.742,39.1918447713849,2015-06-13,2017-10-21,"['Avanti 1.7 Cu. Ft. Refrigerator'
 'RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set'
 'SlimView Poly Binder, 3/8""'
 'Boston Electric Pencil Sharpener, Model 1818, Charcoal Black'
 'Fluorescent Highlighters by Dixon' 'Avery 49' 'Xerox 1893'
 'Digium D40 VoIP phone' 'Newell 320'
 'Decoflex Hanging Personal Folder File, Blue' 'Samsung Rugby III'
 'Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System'
 ""Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room""
 'Seth Thomas 8 1/2"" Cubicle Clock']","['Lakewood' 'Los Angeles' 'San Francisco' 'Springfield' 'Hialeah'
 'Columbia' 'Sacramento']",3.5
Frank Gastineau,11,1383.1440000000002,45.04438347013982,2014-05-21,2017-11-26,"['Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener'
 'Fellowes Mobile File Cart, Black' 'Staples'
 'i.Sound Portable Power - 8000 mAh'
 'Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210'
 'Binding Machine Supplies' 'GBC ProClick Punch Binding System'
 'Xerox 1992' 'Belkin 8 Outlet Surge Protector'
 'Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""'
 'Southworth 100% Cotton The Best Paper']","['San Francisco' 'Aurora' 'Seattle' 'New York City' 'Lawrence'
 'Philadelphia']",4.090909090909091
Frank Hawley,21,4256.272000000001,40.92093744602903,2014-04-06,2017-11-23,"['Tyvek  Top-Opening Peel & Seel  Envelopes, Gray'
 'Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector' 'Xerox 1896'
 'Newell 332' 'Cardinal Slant-D Ring Binders'
 'DMI Arturo Collection Mission-style Design Wood Chair'
 'Avery Non-Stick Binders' 'Xerox 1891'
 'Hewlett-Packard Deskjet 5550 Printer'
 'Fellowes PB300 Plastic Comb Binding Machine'
 'Aastra 6757i CT Wireless VoIP phone' 'GBC Standard Therm-A-Bind Covers'
 'Eldon Base for stackable storage shelf, platinum'
 'Hon 2111 Invitation Series Straight Table'
 'SANFORD Liquid Accent Tank-Style Highlighters'
 'Avery Heavy-Duty EZD  Binder With Locking Rings'
 'Fellowes Basic Home/Office Series Surge Protectors'
 'Boston Home & Office Model 2000 Electric Pencil Sharpeners'
 'Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets'
 'Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset'
 'PowerGen Dual USB Car Charger']","['La Porte' 'Los Angeles' 'Houston' 'New York City' 'Philadelphia'
 'Newport News' 'San Francisco' 'Franklin' 'Aurora']",3.5714285714285716
Frank Merwin,20,3736.1979999999994,34.042939250083016,2014-08-26,2017-11-24,"['SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card'
 'Boston 16801 Nautilus Battery Pencil Sharpener'
 'Avery Hanging File Binders'
 'While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle'
 'Avery Durable Binders' 'Iceberg Mobile Mega Data/Printer Cart '
 'TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem' 'Xerox 1881'
 'Newell 331' 'Xerox 191' 'Easy-staple paper'
 'Astroparche Fine Business Paper' 'Avery 503'
 'Kingston Digital DataTraveler 32GB USB 2.0'
 ""GBC Standard Plastic Binding Systems' Combs""
 'Self-Adhesive Ring Binder Labels' 'Wilson Jones Impact Binders'
 'Rogers Deluxe File Chest' 'Xerox 1952' 'LG G2']","['Los Angeles' 'Vancouver' 'Bakersfield' 'Richmond' 'Quincy'
 'Philadelphia' 'San Francisco' 'Bryan']",2.6
Frank Olsen,15,2678.438,13.020754872677157,2014-06-09,2017-11-22,"['3M Organizer Strips' 'Bevis 44 x 96 Conference Tables'
 'Fiskars Spring-Action Scissors' 'Safco Industrial Wire Shelving'
 'Newell 314' 'Xerox 1898' 'Staple envelope'
 'Avery Premier Heavy-Duty Binder with Round Locking Rings'
 'Project Tote Personal File'
 'Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L'
 'Logitech\xa0P710e Mobile Speakerphone'
 'Memorex Micro Travel Drive 16 GB' 'Rogers Deluxe File Chest'
 'GBC VeloBinder Electric Binding Machine']","['New York City' 'Harrisonburg' 'Dallas' 'Houston' 'Hollywood' 'Columbus'
 'Chicago' 'Sacramento' 'Philadelphia' 'Glendale']",4.266666666666667
Frank Preis,14,4046.7459999999996,37.06680948781574,2014-12-07,2017-12-07,"['Cisco SPA301' 'Strathmore Photo Mount Cards'
 'Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back'
 'Staple remover' 'Avery Non-Stick Binders' 'Avery 475' 'Avery 476'
 'Newell 32' 'Globe Weis Peel & Seel First Class Envelopes'
 'Canon PC940 Copier' 'Maxell CD-R Discs'
 'Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base'
 'Iceberg OfficeWorks 42"" Round Tables' 'Apple iPhone 5C']","['Los Angeles' 'Seattle' 'New York City' 'San Diego' 'Philadelphia'
 'Huntsville']",4.428571428571429
Fred Chung,10,3889.366,33.14093462876691,2014-10-10,2017-06-29,"['Xerox 218' 'Dixon Prang Watercolor Pencils, 10-Color Set with Brush'
 'Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages'
 'AT&T 17929 Lendline Telephone'
 'Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black'
 'Geemarc AmpliPOWER60' 'Avery Round Ring Poly Binders'
 'Global Comet Stacking Arm Chair' 'Fellowes Neat Ideas Storage Cubes'
 'Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set']","['Mesquite' 'Pueblo' 'Chicago' 'Torrance' 'San Francisco' 'Philadelphia'
 'Albuquerque']",3.4
Fred Harton,14,2271.2839999999997,43.816105612160015,2015-08-23,2017-06-01,"['Newell 311' 'Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset'
 'Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""'
 'Avanti 4.4 Cu. Ft. Refrigerator' 'Avery 474' 'Xerox 1944' 'Xerox 1962'
 'Xerox 1890' 'Maxell\xa0LTO Ultrium - 800 GB'
 ""Acco Six-Outlet Power Strip, 4' Cord Length""
 'Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost'
 'Cardinal HOLDit! Binder Insert Strips,Extra Strips' 'Xerox 1924'
 'Panasonic KX-TG6844B Expandable Digital Cordless Telephone']",['Seattle' 'Atlanta' 'Chicago' 'Dublin'],4.5
Fred Hopkins,13,6987.196,36.82763815663599,2014-10-20,2017-12-25,"['Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue'
 'Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page'
 'Deluxe Rollaway Locking File with Drawer' 'Canon PC940 Copier'
 'Multicolor Computer Printout Paper'
 'Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White'
 'Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms'
 'GBC DocuBind P50 Personal Binding Machine'
 'Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand'
 'Lesro Round Back Collection Coffee Table, End Table'
 'Contico 72""H Heavy-Duty Storage System'
 'Letter or Legal Size Expandable Poly String Tie Envelopes'
 'Sanford Colorific Colored Pencils, 12/Box']","['Philadelphia' 'Seattle' 'New York City' 'Long Beach' 'Los Angeles'
 'Knoxville' 'Hempstead']",3.4615384615384617
Fred McMath,14,2523.2660000000005,20.489109737731155,2015-07-12,2017-08-07,"['Tennsco Regal Shelving Units'
 'Imation\xa032GB Pocket Pro USB 3.0\xa0Flash Drive\xa0- 32 GB - Black - 1 P ...'
 'Jabra SPEAK 410' 'Avery 517' 'Avery 477'
 'Logitech G700s Rechargeable Gaming Mouse' 'Rogers Jumbo File, Granite'
 'Geemarc AmpliPOWER60' 'Vtech CS6719'
 'Panasonic KP-150 Electric Pencil Sharpener'
 'Catalog Binders with Expanding Posts' 'Maxell\xa0LTO Ultrium - 800 GB'
 ""High-Back Leather Manager's Chair""
 'Belkin 8 Outlet SurgeMaster II Gold Surge Protector']","['Aurora' 'Lawrence' 'Jacksonville' 'New York City' 'Bolingbrook'
 'Amarillo' 'Jackson' 'Miami' 'Detroit']",4.0
Fred Wasserman,3,79.75,43.87464387464388,2015-03-22,2017-01-02,"['Newell 316'
 'LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite'
 'Kensington K72356US Mouse-in-a-Box USB Desktop Mouse']",['Huntsville' 'New York City' 'Los Angeles'],3.0
Gary Hansen,17,2819.467,13.62916061285929,2014-07-09,2017-10-16,"['White Computer Printout Paper by Universal'
 'Eldon 300 Class Desk Accessories, Black'
 'Sterilite Show Offs Storage Containers'
 'Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red'
 'Advantus Map Pennant Flags and Round Head Tacks'
 'Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages'
 'Fellowes Bases and Tops For Staxonsteel/High-Stak Systems'
 'Samsung Galaxy S4'
 'Global Enterprise Series Seating High-Back Swivel/Tilt Chairs'
 'Seth Thomas 13 1/2"" Wall Clock' 'Global Stack Chair without Arms, Black'
 'Swingline SM12-08 MicroCut Jam Free Shredder' 'Avery 49'
 'Wilson Jones Leather-Like Binders with DublLock Round Rings'
 'Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H'
 'Tuff Stuff Recycled Round Ring Binders'
 'Avery Durable Slant Ring Binders']","['Glendale' 'San Francisco' 'Houston' 'Perth Amboy' 'Chicago' 'Lakeville'
 'Yuma' 'Los Angeles' 'Hendersonville']",4.294117647058823
Gary Hwang,10,4172.8460000000005,36.43495167035454,2014-06-17,2017-11-10,"['Howard Miller 13"" Diameter Pewter Finish Round Wall Clock' 'Xerox 1970'
 'Xerox 1960' 'Belkin 19"" Vented Equipment Shelf, Black'
 'BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain'
 'Acco D-Ring Binder w/DublLock' 'Eldon Wave Desk Accessories'
 'OIC Binder Clips' 'GBC DocuBind P400 Electric Binding System'
 'Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive']",['Tucson' 'Jacksonville' 'Seattle' 'Modesto'],4.7
Gary McGarr,11,3582.82,23.37767771514513,2014-03-21,2017-10-08,"['Eldon Stackable Tray, Side-Load, Legal, Smoke'
 'Sauder Forest Hills Library with Doors, Woodland Oak Finish'
 'Nokia Lumia 521 (T-Mobile)' 'Sanford Liquid Accent Highlighters'
 'SAFCO Arco Folding Chair' 'Safco Contoured Stacking Chairs'
 'Fellowes Staxonsteel Drawer Files'
 'Office Star - Ergonomically Designed Knee Chair' 'Avery 505'
 'DAX Wood Document Frame' 'Global Highback Leather Tilter in Burgundy']","['San Francisco' 'New York City' 'Troy' 'San Diego' 'Los Angeles'
 'Knoxville']",3.909090909090909
Gary Mitchum,12,3078.6240000000003,33.20219047688405,2014-04-11,2017-12-14,"['Eldon Portable Mobile Manager'
 'Bush Andora Conference Table, Maple/Graphite Gray Finish' 'Xerox 189'
 'Nu-Dell Executive Frame'
 'Imation\xa0Secure\xa0Drive\xa0+ Hardware Encrypted USB\xa0flash drive\xa0- 16 GB'
 'Kensington Expert Mouse Optical USB Trackball for PC or Mac'
 'Samsung HM1900 Bluetooth Headset' 'Master Caster Door Stop, Gray'
 'Jawbone JAMBOX Wireless Bluetooth Speaker'
 'Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver'
 'Avery 481' 'Hunt PowerHouse Electric Pencil Sharpener, Blue']",['Houston' 'Columbus' 'Franklin' 'Chicago' 'Austin' 'Concord'],5.333333333333333
Gary Zandusky,14,4355.15,47.25557051638884,2014-08-05,2017-12-23,"['Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)'
 'Logitech Wireless Touch Keyboard K400'
 'Binney & Smith Crayola Metallic Crayons, 16-Color Pack'
 'Dixon Ticonderoga Core-Lock Colored Pencils'
 '#6 3/4 Gummed Flap White Envelopes' 'Nu-Dell Float Frame 11 x 14 1/2'
 'Blue String-Tie & Button Interoffice Envelopes, 10 x 13'
 ""Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room""
 'Electrix Halogen Magnifier Lamp' 'SAFCO Arco Folding Chair'
 'Global Deluxe Office Fabric Chairs'
 'Lexmark 20R1285 X6650 Wireless All-in-One Printer'
 'SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h'
 'SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black']","['Rochester' 'San Francisco' 'Arlington' 'Bullhead City' 'Columbia'
 'Rio Rancho' 'Morristown' 'Texas City']",3.357142857142857
Gene Hale,3,1361.2440000000004,-26.784334700184235,2015-10-08,2016-12-08,"['GE 30524EE4' ""Electrix Architect's Clamp-On Swing Arm Lamp, Black""
 'Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""']",['Richardson' 'Dallas'],3.0
Gene McClure,13,1255.6819999999998,48.56734163670675,2014-08-09,2017-09-15,"['Woodgrain Magazine Files by Perma'
 'GBC Recycled Regency Composition Covers'
 'Southworth 25% Cotton Antique Laid Paper & Envelopes'
 'Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack'
 'Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box'
 'Ativa MDM8000 8-Sheet Micro-Cut Shredder' 'GBC Imprintable Covers'
 'Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)'
 'BIC Brite Liner Highlighters'
 'Hon 61000 Series Interactive Training Tables'
 'Eldon Simplefile Box Office' 'Grip Seal Envelopes'
 'Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock']","['Providence' 'Fresno' 'Philadelphia' 'Oceanside' 'Seattle' 'Pharr'
 'Hollywood' 'Chicago' 'Bakersfield']",5.0
George Ashbrook,14,3919.7760000000003,50.441631372979586,2014-05-18,2017-08-03,"['Prang Drawing Pencil Set'
 'Plantronics S12 Corded Telephone Headset System'
 'Plantronics Calisto P620-M USB Wireless Speakerphone System'
 'Hoover Upright Vacuum With Dirt Cup' 'Xerox 1903' 'AT&T 1080 Phone'
 'Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting'
 'Global Deluxe Office Fabric Chairs'
 'Fellowes Bases and Tops For Staxonsteel/High-Stak Systems'
 'DIXON Ticonderoga Erasable Checking Pencils' 'Xerox 1949'
 'DAX Copper Panel Document Frame, 5 x 7 Size' 'Xerox 1907'
 'Array Parchment Paper, Assorted Colors']","['San Francisco' 'Dallas' 'New York City' 'Los Angeles' 'El Paso'
 'Columbus']",3.857142857142857
